Ruta_Archivo,Video_Origen,ID_Accion,Actividad,Frame_Inicio,Frame_Fin
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,0,eyes_state/open,5187,5190
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,0,eyes_state/open,5202,5293
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,0,eyes_state/open,5304,5376
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,971,997
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,1702,1712
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,1998,2035
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,2655,2719
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,3080,3136
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,3182,3193
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,3889,3921
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,3961,4002
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,4393,4403
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,4700,4761
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,1,eyes_state/close,4995,5071
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,56,62
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,136,140
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,153,158
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,198,205
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,242,248
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,304,310
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,386,395
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,433,438
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,453,459
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,507,513
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,571,576
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,649,656
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,681,687
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,752,758
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,783,789
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,801,808
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,825,836
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,852,858
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,873,880
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,907,919
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,931,936
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,949,958
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,998,1008
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1033,1040
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1077,1082
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1139,1145
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1184,1188
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1215,1222
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1257,1263
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1283,1290
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1319,1324
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1389,1394
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1411,1420
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1455,1463
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1557,1562
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1594,1601
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1611,1618
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1633,1639
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1666,1672
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1713,1718
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1763,1769
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1814,1820
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1838,1845
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1863,1869
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1921,1926
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,1964,1971
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2036,2041
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2058,2065
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2137,2143
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2198,2206
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2291,2298
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2358,2364
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2371,2378
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2461,2466
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2495,2501
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2513,2517
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2580,2584
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2590,2596
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2720,2730
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2737,2741
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2787,2791
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2846,2851
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2898,2905
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,2929,2934
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3014,3019
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3137,3143
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3155,3162
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3194,3199
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3250,3255
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3287,3291
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3314,3319
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3340,3346
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3378,3383
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3426,3432
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3448,3455
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3498,3502
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3543,3551
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3642,3647
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3700,3705
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3746,3751
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3796,3801
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3832,3842
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3877,3883
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,3922,3930
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,4003,4010
/mnt/c/Users/user/Documents/Alejandro_Mesa_Gomez/Vicomtech/dmd/gC/15/s5/gC_15_s5_2019-03-12T11;03;23+01;00_rgb_ann_drowsiness.json,gC_15_s5_2019-03-12T11;03;23+01;00_drowsiness,2,eyes_state/opening,4125,4132
