file_id                                   , frame_start, frame_end, activity       , delta
vp12/run1_2018-05-24-15-44-28.kinect_color,        9632,      9677, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,        9677,      9723, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,        9723,      9769, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,        9769,      9814, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,        9814,      9860, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,        9860,      9905, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,        9905,      9950, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,        9950,      9995, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,        9995,     10040, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       10040,     10086, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       10086,     10131, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       10131,     10160, eat_drink      ,    29
vp12/run1_2018-05-24-15-44-28.kinect_color,       10863,     10865, electronics    ,     2
vp12/run1_2018-05-24-15-44-28.kinect_color,       11328,     11337, electronics    ,     9
vp12/run1_2018-05-24-15-44-28.kinect_color,       11684,     11728, reaching_behind,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,       11728,     11775, reaching_behind,    47
vp12/run1_2018-05-24-15-44-28.kinect_color,       11775,     11807, reaching_behind,    32
vp12/run1_2018-05-24-15-44-28.kinect_color,       12149,     12194, reaching_behind,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       12194,     12224, reaching_behind,    30
vp12/run1_2018-05-24-15-44-28.kinect_color,       12885,     12931, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       12931,     12977, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       13235,     13279, reaching_behind,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,       13297,     13301, electronics    ,     4
vp12/run1_2018-05-24-15-44-28.kinect_color,       13484,     13529, reaching_behind,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       13529,     13567, reaching_behind,    38
vp12/run1_2018-05-24-15-44-28.kinect_color,       13608,     13613, electronics    ,     5
vp12/run1_2018-05-24-15-44-28.kinect_color,       13980,     14026, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       14026,     14033, reaching_behind,     7
vp12/run1_2018-05-24-15-44-28.kinect_color,       14717,     14762, reaching_behind,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       14762,     14808, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       14808,     14850, reaching_behind,    42
vp12/run1_2018-05-24-15-44-28.kinect_color,       14850,     14895, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       14895,     14940, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       14940,     14986, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       14986,     15031, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15031,     15076, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15076,     15121, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15121,     15166, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15166,     15211, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15211,     15257, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       15257,     15302, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15302,     15347, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15347,     15381, eat_drink      ,    34
vp12/run1_2018-05-24-15-44-28.kinect_color,       15381,     15419, reaching_behind,    38
vp12/run1_2018-05-24-15-44-28.kinect_color,       15587,     15621, reaching_behind,    34
vp12/run1_2018-05-24-15-44-28.kinect_color,       15621,     15660, eat_drink      ,    39
vp12/run1_2018-05-24-15-44-28.kinect_color,       15660,     15705, eat_drink      ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       15705,     15751, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       15751,     15769, eat_drink      ,    18
vp12/run1_2018-05-24-15-44-28.kinect_color,       15769,     15815, eat_drink      ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       15815,     15821, eat_drink      ,     6
vp12/run1_2018-05-24-15-44-28.kinect_color,       15821,     15837, reaching_behind,    16
vp12/run1_2018-05-24-15-44-28.kinect_color,       15837,     15872, reaching_behind,    35
vp12/run1_2018-05-24-15-44-28.kinect_color,       15872,     15903, eat_drink      ,    31
vp12/run1_2018-05-24-15-44-28.kinect_color,       15903,     15937, reaching_behind,    34
vp12/run1_2018-05-24-15-44-28.kinect_color,       16261,     16265, electronics    ,     4
vp12/run1_2018-05-24-15-44-28.kinect_color,       16493,     16539, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       16539,     16572, reaching_behind,    33
vp12/run1_2018-05-24-15-44-28.kinect_color,       17435,     17480, reaching_behind,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       17480,     17483, reaching_behind,     3
vp12/run1_2018-05-24-15-44-28.kinect_color,       17674,     17720, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       17720,     17758, reaching_behind,    38
vp12/run1_2018-05-24-15-44-28.kinect_color,       17771,     17775, electronics    ,     4
vp12/run1_2018-05-24-15-44-28.kinect_color,       18130,     18177, reaching_behind,    47
vp12/run1_2018-05-24-15-44-28.kinect_color,       18177,     18190, reaching_behind,    13
vp12/run1_2018-05-24-15-44-28.kinect_color,       18190,     18236, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18236,     18281, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18281,     18326, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18326,     18372, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18372,     18417, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18417,     18462, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18462,     18507, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18507,     18553, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18553,     18599, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18599,     18645, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18645,     18690, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18690,     18734, electronics    ,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,       18734,     18780, electronics    ,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       18780,     18825, electronics    ,    45
vp12/run1_2018-05-24-15-44-28.kinect_color,       18825,     18869, reaching_behind,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,       19162,     19208, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       19208,     19252, reaching_behind,    44
vp12/run1_2018-05-24-15-44-28.kinect_color,       19700,     19709, electronics    ,     9
vp12/run1_2018-05-24-15-44-28.kinect_color,       19749,     19795, reaching_behind,    46
vp12/run1_2018-05-24-15-44-28.kinect_color,       19795,     19807, reaching_behind,    12
vp12/run1_2018-05-24-15-44-28.kinect_color,       19863,     19875, reaching_behind,    12
vp12/run2_2018-05-24-16-21-35.kinect_color,        3566,      3612, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        3612,      3657, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        3657,      3703, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        3703,      3749, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        3749,      3794, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        3794,      3825, eat_drink      ,    31
vp12/run2_2018-05-24-16-21-35.kinect_color,        3825,      3871, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        3871,      3916, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        3916,      3942, eat_drink      ,    26
vp12/run2_2018-05-24-16-21-35.kinect_color,        3942,      3989, eat_drink      ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,        3989,      4029, eat_drink      ,    40
vp12/run2_2018-05-24-16-21-35.kinect_color,        4029,      4075, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4075,      4088, reaching_behind,    13
vp12/run2_2018-05-24-16-21-35.kinect_color,        4106,      4109, electronics    ,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,        4121,      4167, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4167,      4187, reaching_behind,    20
vp12/run2_2018-05-24-16-21-35.kinect_color,        4199,      4245, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4245,      4265, reaching_behind,    20
vp12/run2_2018-05-24-16-21-35.kinect_color,        4265,      4312, reaching_behind,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,        4312,      4325, reaching_behind,    13
vp12/run2_2018-05-24-16-21-35.kinect_color,        4325,      4371, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4371,      4415, eat_drink      ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,        4415,      4461, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4461,      4508, eat_drink      ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,        4508,      4553, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4553,      4572, eat_drink      ,    19
vp12/run2_2018-05-24-16-21-35.kinect_color,        4572,      4608, reaching_behind,    36
vp12/run2_2018-05-24-16-21-35.kinect_color,        4608,      4653, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4653,      4698, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4698,      4743, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4743,      4789, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4789,      4834, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4834,      4879, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4879,      4925, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        4925,      4970, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        4970,      5016, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        5016,      5061, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5061,      5106, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5106,      5151, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5151,      5196, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5196,      5242, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        5242,      5287, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5287,      5332, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5332,      5377, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5377,      5422, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        5422,      5453, reaching_behind,    31
vp12/run2_2018-05-24-16-21-35.kinect_color,        5916,      5955, reaching_behind,    39
vp12/run2_2018-05-24-16-21-35.kinect_color,        5955,      6000, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6000,      6041, reaching_behind,    41
vp12/run2_2018-05-24-16-21-35.kinect_color,        6048,      6093, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6093,      6104, reaching_behind,    11
vp12/run2_2018-05-24-16-21-35.kinect_color,        6104,      6149, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6149,      6172, reaching_behind,    23
vp12/run2_2018-05-24-16-21-35.kinect_color,        6172,      6217, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6217,      6225, eat_drink      ,     8
vp12/run2_2018-05-24-16-21-35.kinect_color,        6225,      6270, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6270,      6315, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6315,      6360, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6360,      6405, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6405,      6450, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6450,      6496, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        6496,      6520, eat_drink      ,    24
vp12/run2_2018-05-24-16-21-35.kinect_color,        6520,      6561, eat_drink      ,    41
vp12/run2_2018-05-24-16-21-35.kinect_color,        6561,      6596, reaching_behind,    35
vp12/run2_2018-05-24-16-21-35.kinect_color,        6596,      6641, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        6641,      6650, reaching_behind,     9
vp12/run2_2018-05-24-16-21-35.kinect_color,        6669,      6673, electronics    ,     4
vp12/run2_2018-05-24-16-21-35.kinect_color,        6841,      6880, reaching_behind,    39
vp12/run2_2018-05-24-16-21-35.kinect_color,        7859,      7903, reaching_behind,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,        7903,      7916, reaching_behind,    13
vp12/run2_2018-05-24-16-21-35.kinect_color,        8344,      8388, reaching_behind,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,        8402,      8410, electronics    ,     8
vp12/run2_2018-05-24-16-21-35.kinect_color,        8669,      8715, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,        9388,      9433, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,        9433,      9436, reaching_behind,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,        9898,      9927, reaching_behind,    29
vp12/run2_2018-05-24-16-21-35.kinect_color,       10057,     10060, electronics    ,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,       10585,     10631, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       10631,     10648, reaching_behind,    17
vp12/run2_2018-05-24-16-21-35.kinect_color,       10648,     10693, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       10693,     10739, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       10739,     10784, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       10784,     10829, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       10829,     10875, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       10875,     10921, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       10921,     10948, electronics    ,    27
vp12/run2_2018-05-24-16-21-35.kinect_color,       10948,     10969, reaching_behind,    21
vp12/run2_2018-05-24-16-21-35.kinect_color,       11009,     11054, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       11054,     11099, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       11099,     11102, reaching_behind,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,       11163,     11208, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       11208,     11226, reaching_behind,    18
vp12/run2_2018-05-24-16-21-35.kinect_color,       11923,     11968, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       11968,     12013, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12013,     12043, reaching_behind,    30
vp12/run2_2018-05-24-16-21-35.kinect_color,       12043,     12071, reaching_behind,    28
vp12/run2_2018-05-24-16-21-35.kinect_color,       12071,     12116, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12116,     12147, eat_drink      ,    31
vp12/run2_2018-05-24-16-21-35.kinect_color,       12147,     12192, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12192,     12231, reaching_behind,    39
vp12/run2_2018-05-24-16-21-35.kinect_color,       12231,     12276, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12276,     12321, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12321,     12366, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12366,     12411, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12411,     12456, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12456,     12501, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12501,     12547, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       12547,     12593, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       12593,     12632, eat_drink      ,    39
vp12/run2_2018-05-24-16-21-35.kinect_color,       12632,     12677, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       12677,     12696, reaching_behind,    19
vp12/run2_2018-05-24-16-21-35.kinect_color,       14409,     14455, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       14455,     14501, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       14501,     14506, reaching_behind,     5
vp12/run2_2018-05-24-16-21-35.kinect_color,       15247,     15293, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       15293,     15324, reaching_behind,    31
vp12/run2_2018-05-24-16-21-35.kinect_color,       15935,     15981, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       15981,     16017, reaching_behind,    36
vp12/run2_2018-05-24-16-21-35.kinect_color,       16027,     16072, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16072,     16117, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16117,     16130, reaching_behind,    13
vp12/run2_2018-05-24-16-21-35.kinect_color,       16141,     16144, electronics    ,     3
vp12/run2_2018-05-24-16-21-35.kinect_color,       16155,     16202, eat_drink      ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,       16202,     16247, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16247,     16292, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16292,     16329, eat_drink      ,    37
vp12/run2_2018-05-24-16-21-35.kinect_color,       16329,     16374, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16374,     16400, eat_drink      ,    26
vp12/run2_2018-05-24-16-21-35.kinect_color,       16400,     16445, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16445,     16459, reaching_behind,    14
vp12/run2_2018-05-24-16-21-35.kinect_color,       16459,     16504, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16504,     16550, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       16550,     16580, reaching_behind,    30
vp12/run2_2018-05-24-16-21-35.kinect_color,       16580,     16625, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16625,     16671, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       16671,     16704, eat_drink      ,    33
vp12/run2_2018-05-24-16-21-35.kinect_color,       16719,     16759, electronics    ,    40
vp12/run2_2018-05-24-16-21-35.kinect_color,       16775,     16820, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16820,     16865, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16865,     16911, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       16911,     16956, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       16956,     17001, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17001,     17047, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17047,     17092, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17092,     17138, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17138,     17184, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17184,     17229, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17229,     17274, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17274,     17321, eat_drink      ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,       17321,     17365, eat_drink      ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       17365,     17410, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17410,     17456, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17456,     17501, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17501,     17546, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17546,     17592, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17592,     17604, eat_drink      ,    12
vp12/run2_2018-05-24-16-21-35.kinect_color,       17661,     17693, reaching_behind,    32
vp12/run2_2018-05-24-16-21-35.kinect_color,       17693,     17737, eat_drink      ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       17737,     17780, eat_drink      ,    43
vp12/run2_2018-05-24-16-21-35.kinect_color,       17780,     17825, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17825,     17870, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17870,     17915, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       17915,     17944, eat_drink      ,    29
vp12/run2_2018-05-24-16-21-35.kinect_color,       17944,     17990, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       17990,     18035, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       18035,     18080, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       18080,     18125, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       18125,     18162, reaching_behind,    37
vp12/run2_2018-05-24-16-21-35.kinect_color,       18605,     18617, electronics    ,    12
vp12/run2_2018-05-24-16-21-35.kinect_color,       19562,     19608, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       19608,     19636, electronics    ,    28
vp12/run2_2018-05-24-16-21-35.kinect_color,       19636,     19682, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       19682,     19727, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       19727,     19773, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       19773,     19801, reaching_behind,    28
vp12/run2_2018-05-24-16-21-35.kinect_color,       19801,     19847, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       19847,     19892, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       19892,     19937, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       19937,     19982, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       19982,     20028, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       20028,     20072, eat_drink      ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       20072,     20117, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       20117,     20162, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       20162,     20208, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       20208,     20254, eat_drink      ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       20254,     20292, eat_drink      ,    38
vp12/run2_2018-05-24-16-21-35.kinect_color,       20668,     20711, reaching_behind,    43
vp12/run2_2018-05-24-16-21-35.kinect_color,       20711,     20756, eat_drink      ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       20756,     20777, eat_drink      ,    21
vp12/run2_2018-05-24-16-21-35.kinect_color,       20777,     20824, eat_drink      ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,       20824,     20852, eat_drink      ,    28
vp12/run2_2018-05-24-16-21-35.kinect_color,       20852,     20891, eat_drink      ,    39
vp12/run2_2018-05-24-16-21-35.kinect_color,       20891,     20929, reaching_behind,    38
vp12/run2_2018-05-24-16-21-35.kinect_color,       21124,     21170, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       21170,     21215, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21215,     21260, reaching_behind,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21260,     21297, reaching_behind,    37
vp12/run2_2018-05-24-16-21-35.kinect_color,       21299,     21344, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21344,     21386, electronics    ,    42
vp12/run2_2018-05-24-16-21-35.kinect_color,       21407,     21453, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       21453,     21498, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21498,     21543, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21543,     21588, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21588,     21633, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21633,     21678, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21678,     21724, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       21724,     21769, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21769,     21815, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       21815,     21860, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21860,     21905, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21905,     21951, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       21951,     21996, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       21996,     22041, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22041,     22086, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22086,     22132, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22132,     22178, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22178,     22223, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22223,     22270, electronics    ,    47
vp12/run2_2018-05-24-16-21-35.kinect_color,       22270,     22315, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22315,     22325, electronics    ,    10
vp12/run2_2018-05-24-16-21-35.kinect_color,       22325,     22371, reaching_behind,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22371,     22390, reaching_behind,    19
vp12/run2_2018-05-24-16-21-35.kinect_color,       22390,     22436, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22436,     22481, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22481,     22527, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22527,     22572, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22572,     22618, electronics    ,    46
vp12/run2_2018-05-24-16-21-35.kinect_color,       22618,     22662, electronics    ,    44
vp12/run2_2018-05-24-16-21-35.kinect_color,       22662,     22707, electronics    ,    45
vp12/run2_2018-05-24-16-21-35.kinect_color,       22707,     22753, electronics    ,    46
