Ruta_Archivo,Frame_Inicio,Frame_Fin,label,activity
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5691,5715,reaching,reach_side
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5741,5774,reaching,reach_side
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,6313,6368,reaching,reach_side
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,6909,6937,reaching,reach_side
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,7009,7031,reaching,reach_side
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2153,2184,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2304,2338,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2376,2411,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2472,2548,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2580,2618,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2662,2691,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2732,2765,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,2793,2822,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5335,5373,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5438,5459,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5613,5635,unsafe,talking_to_passenger
dmd/gC/11/s1/gC_11_s1_2019-03-04T09;33;18+01;00_rgb_ann_distraction.json,5913,6020,unsafe,talking_to_passenger
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4,467,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,812,1125,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,2023,2288,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,2805,3160,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4146,4490,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4951,5109,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,5514,5896,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,7170,7601,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,8064,8454,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,9703,9938,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,10303,10657,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,11139,11497,safe,safe_drive
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,2381,2733,unsafe,texting_right
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4566,4864,unsafe,texting_right
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,1192,1939,unsafe,phonecall_right
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,3248,4081,unsafe,phonecall_right
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,7683,7984,unsafe,texting_left
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,8514,8546,unsafe,texting_left
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,10003,10212,unsafe,texting_left
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,5980,7075,unsafe,phonecall_left
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,8547,9646,unsafe,phonecall_left
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,468,518,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,731,811,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,1126,1191,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,1940,2022,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,2289,2351,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,2734,2804,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,3161,3247,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4082,4145,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4491,4565,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,4865,4950,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,5110,5235,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,5463,5513,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,5897,5958,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,7076,7169,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,7602,7682,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,7999,8063,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,8455,8513,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,9647,9702,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,9939,10002,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,10236,10302,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,10658,10694,reaching,reach_side
dmd/gC/11/s2/gC_11_s2_2019-03-04T09;25;33+01;00_rgb_ann_distraction.json,11047,11086,reaching,reach_side
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,3,83,safe,safe_drive
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,123,699,safe,safe_drive
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,913,1233,safe,safe_drive
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,1493,1708,safe,safe_drive
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,853,912,reaching,reach_side
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,1420,1492,reaching,reach_side
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,700,852,reaching,reach_backseat
dmd/gE/29/s3/gE_29_s3_2019-03-15T13;54;40+01;00_rgb_ann_distraction.json,1234,1419,reaching,reach_backseat
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,295,633,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,1282,1531,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,3090,3460,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,4133,4540,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,5914,6403,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7042,7165,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7679,7906,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,9275,9514,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,10245,10680,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,12375,12526,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13312,13351,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13395,13470,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13970,14079,safe,safe_drive
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,3539,4067,unsafe,texting_right
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,6466,6990,unsafe,texting_right
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,1586,3043,unsafe,phonecall_right
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,4598,5850,unsafe,phonecall_right
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,9564,10157,unsafe,texting_left
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,12622,13210,unsafe,texting_left
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7943,9216,unsafe,phonecall_left
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,10718,12293,unsafe,phonecall_left
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,634,739,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,1149,1281,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,1532,1585,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,3044,3089,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,3461,3538,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,4068,4132,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,4541,4597,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,5851,5913,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,6404,6465,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,6991,7041,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7166,7278,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7552,7678,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,7907,7942,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,9217,9274,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,9515,9547,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,10158,10244,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,10681,10717,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,12294,12374,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,12527,12572,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13250,13311,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13471,13591,reaching,reach_side
dmd/gE/29/s2/gE_29_s2_2019-03-15T13;42;24+01;00_rgb_ann_distraction.json,13849,13969,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,3,210,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,228,412,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,438,468,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,549,1026,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1259,1298,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1322,1421,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1447,1894,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2307,2623,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2714,2746,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2806,2818,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2859,2886,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2915,2952,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2990,3411,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,3903,4048,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4126,4181,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4434,4692,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4966,5096,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5185,5356,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5399,5420,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5489,5532,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5562,5606,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5642,5688,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5728,5778,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5813,5836,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5913,5967,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6072,6096,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6125,6149,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6220,6237,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6268,6290,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6323,6339,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6414,6440,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6469,6497,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6533,6617,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6647,6699,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,7078,7186,safe,safe_drive
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,413,437,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,469,548,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1027,1258,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1299,1321,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1422,1446,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4049,4125,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4182,4433,unsafe,radio
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,1895,1945,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2204,2306,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,3412,3491,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,3807,3902,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,4693,4746,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5097,5184,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6700,6740,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,7020,7077,reaching,reach_side
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2624,2713,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2747,2805,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2819,2858,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2887,2914,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,2953,2989,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5357,5398,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5421,5488,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5533,5561,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5607,5641,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5689,5727,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5779,5812,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5837,5912,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,5968,6071,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6097,6124,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6150,6219,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6238,6267,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6291,6322,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6340,6413,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6441,6468,unsafe,talking_to_passenger
dmd/gE/29/s1/gE_29_s1_2019-03-15T13;58;00+01;00_rgb_ann_distraction.json,6498,6532,unsafe,talking_to_passenger
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,3,84,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,106,514,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,963,1564,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,1880,2011,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2115,2141,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2174,2200,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2287,2317,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2350,2392,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2434,2504,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2528,2604,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2629,2833,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2870,2949,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,2974,3015,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,3044,3088,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,3122,3419,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,3820,4095,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,4548,4900,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5176,5389,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5463,5484,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5515,5548,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5576,5630,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5668,5742,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5773,5801,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5843,5869,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,5909,6236,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,6533,6686,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,6725,7211,safe,safe_drive
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,515,962,unsafe,radio
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,4096,4547,unsafe,radio
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,1565,1640,reaching,reach_side
dmd/gE/30/s1/gE_30_s1_2019-03-15T10;58;06+01;00_rgb_ann_distraction.json,1829,1879,reaching,reach_side
